Unnamed: 0,Buyer,Country,Email,Phone,Website,Address,Status,GTIP,Description,Invoices,USD
1489.0,NÖGEL MONTAGETECHNIK VERTRIEBSGESELLSCHAFT GMBH,ALMANYA,"datenschutzbeauftragter@noegel.de, geschaeftsfuehrung@noegel.de, heesmann@noegel.de, info@noegel.de, kohn@noegel.de, nan, raasch@noegel.de, rakers@noegel.de, robben@noegel.de, schoeffel@noegel.de, schumacher@noegel.de, sebastian.klinge@noegel.de, wester@noegel.de","+31108080511, +49593693630, +495936936316, +495936936323, +4959369363259, +495936936329, +49593693633, +495936936357, +495936936363, +495936936364, +49593693637, +4959369363806, +495936936801, +49593693681, +495936936897, nan","https://www.noegel.de/, nan","Nögel Montagetechnik Vertriebsgesellschaft mbH, Koppelweg 1, 49767 Twist, Germany",✅ Found,Profiller,ALUMINYUM PROFİL ( FT.NN 5 Cİ KALEMİ),21,"$260,523"
1490.0,WMW SUPPLY LLC,BIRLEŞIK DEVLETLER,,"3333333333, nan","https://wmwsupply.com/, nan","67 West Street, Brooklyn, NY 11222, United States",✅ Found,İçi boş profiller,MASAÜSTÜ BROŞÜRLÜK-,5,"$260,382"
1491.0,"OOO ""ALUMTECH",UKRAYNA,"[""strenth@ukr.net"",""info@ua-region.com""]","[""+380487726809"",""+00152404577"",""+07386300055"",""0487726809"",""+081837651631"",""4737073863"",""3804877268"",""4750818376""]","[""https://www.importyeti.com/supplier/alumtech"",""https://www.ua-region.com.ua/en/42345788""]","[""65013, m. Odesa, vul. Lokomotyvna, 24a""]",,Profiller | İçi boş profiller,** ALÜMİNYUM PROFİL ( BOYALI ) 2023/D1-0/3000  ** | ** ALÜMİNYUM PROFİL (BOYASIZ) 2023/D1-03/000  ** | ** ALÜMİNYUM PROFİL (ELOKSAL) 2023/D1-03/000  **,10,"$260,206"
1492.0,ATABEG TURKMEN,TÜRKMENİSTAN,,,,"Ashgabat, Turkmenistan",⚠️ Nothing found,Profiller,PROFİ_L,4,"$260,099"
1493.0,AMC 2021 LLC,UKRAYNA,"[""info@amc2021.com.ua""]","[""+380678223717"",""0678223717""]","[""http://amc2021.com.ua/""]","[""49085, m. Dnipro, prosp. Slobozhanskyi, 35""]",,Çubuklar,AKSESUARLARI İLE BİRLİKTE DEKORATİF ALÜM/İNYUM PROFİL,4,"$259,662"
1494.0,PHOTONSOLAR BEY SPRL,BELÇİKA,"info@photonsolar.be, nan","+3242859255, nan","https://www.photonsolar.be/, nan","Rue du Fond du Flo 29B, 4621 Fléron, Belgium",✅ Found,Profiller,,9,"$259,519"
1495.0,S+T FASSADEN GMBH,ALMANYA,"dortmund@st-fassaden.de, info@st-international.de, mendig@st-fassaden.de, nan, owingen@st-fassaden.com, tessin@st-fassaden.de","+49 231 94171888, +49 2652 93773-0, +49 38205 1312-0, +49 7551 949202-0, nan","https://www.st-fassaden.de, nan","S+T Fassaden GmbH, Am Tannenkopp 8, 18195 Tessin, Germany",✅ Found,Profiller | İçi boş profiller,ALUMINYUM BOYALI PRO-FİL | ALÜMİNYUM PROFİL -BO-YALI | ALÜMİNYUM }PROFİL,54,"$259,181"
1496.0,TGG CONSTRUCTION & DEVELOPMENT LLP,LİBYA,"[""ik@tggconstruction.com""]","+902122691178, nan","[""https://www.tggconstruction.com/""]","LEVENT MAH BÜYÜKDERE CD APA GİZ PLAZA NO:191/5, İstanbul, Turkey (HQ) | 19 Leyden Street, London, England, E1 7LE (Registered Office - UK)",✅ Found,Profiller,"ALÜMİNYUM PROFİL (BO-YASIZ) | ALÜMİNYUM PROFİL (BOYALI),ALUMİNYUM PROF/IL (BOYALI) | PRES ALÜMİNYUM PROFİ-L | RENKLİ BOYALI ALÜMİN-YUM PROFİL",5,"$259,090"
1497.0,TAKADDUM FOR METAL AND PLASTIC INDUSTRY,LİBYA,"[""info@altakaddomgroup.ly"",""sales@altakaddomgroup.ly""]","[""0918862000"",""0928862000"",""0918863000""]","[""https://altakaddomgroup.ly/""]","[""ليبيا ، مصراتة""]",,Profiller,** ALÜMİNYUM PROFİL (BOYALI) 2024/D1-009/69  **,15,"$258,989"
1498.0,RIGA DOOR SYSTEMS SIA,LETONYA,"info@rigadoors.lv, nan","+371 26123490, +371 29297341, +371 67840085, +371 67840087, nan","https://www.rigadoors.lv, nan","„Malas”, Vētras, Mārupe, Mārupes pagasts, Mārupes novads, LV-2167, Latvia",✅ Found,İçi boş profiller,"BOYE2ALI A4BLM.PROF21IL BOYA /8A/ RENKLİ B2 OYALI 1 / RAL7016-M20 / AKZO NOBEL SLV164,ELOKSALLI ALM.PROFIL ELO+KSAL // / AK-M5 MAT NATUREL // AK-M5 // 10 MİK | BOYE2ALI A4BLM.PROF21IL BOYA /8A/ RENKLİ B2 OYALI 1 / RAL7016-M20 / AKZO NOBEL SLV164,ELOKSALLI ALM.PROFIL ELO+KSAL // / AK-M5 MAT NATUREL // AK-M5 // 10 MİK,PRES ALM.PROFIL PRES //",7,"$258,958"
1499.0,PLLC DİZAİNO AMBASADA,LİTVANYA,"info@dizainoambasada.lt, nan, sales@unib.lt, simonas@klezys.lt","+37061820339, +37068228643, +37068629832, nan","https://www.klezys.lt, nan","Upės g. 14, LT-08128 Vilnius, Lithuania",✅ Found,Profiller,,3,"$258,866"
1500.0,TIR-ENGENERING-LTD,BULGARİSTAN,"[""office_sofia@tirengineering.com"",""office_plovdiv@tirengineering.com"",""office_varna@tirengineering.com"",""office_ruse@tirengineering.com"",""office_burgas@tirengineering.com"",""office_tarnovo@tirengineering.com"",""bkarastoianov@tirengineering.com"",""vzaharinova@tirengineering.com"",""ppavlov@tirengineering.com""]","[""02/868 71 49"",""02/868 90 63"",""088/419 4846"",""0888/80 31 66"",""0888/35 82 88"",""082/87 71 71"",""082/87 81 81"",""082/82 91 91"",""088/990 0015"",""088/868 0818"",""056/81 36 30"",""088/556 0181"",""032/21 06 88"",""088/990 0069"",""088/990 0016""]","[""https://tirengineering.com""]","[""с. Лозен, 1151, ул. \""проф. Никола Маринов\"" 6, Sofia, Bulgaria"",""бул. ''Трети Март'' 46, Ruse, Bulgaria"",""ул. ''Одрин'' 15, Burgas, Bulgaria"",""ул. ''Кукленско шосе'' 13, Plovdiv, Bulgaria""]",,Profiller,PRES PROFİL (1050-1070 ) SAF,8,"$258,622"
1501.0,FURNIKA SP. Z O.O.,POLONYA,"info@furnika.pl, nan","+48 77 544 91 28, nan","https://furnika.com.pl/, nan","FURNIKA Sp. z o.o., ul. Przemysłowa 11, 48-200 Prudnik, Poland",✅ Found,Profiller,ALÜMİNYUM PROFİLLER (BOYASIZ) | ALÜMİNYUM PROFİLLER -(BOYASIZ),32,"$258,562"
1502.0,FOREST HUNGARY LTD.,MACARİSTAN,"info@foresteu.com, info@foresth.hu, nan","+36 92 507 800, nan","https://www.foresteu.com, nan","8900 Zalaegerszeg, Hock János u. 90/a, Hungary",✅ Found,İçi boş profiller,KC1000-000-01*MEKANIK ISLEM GORMUS MONTA/JA HAZIR ALUMINYUM,18,"$258,512"
1503.0,ALBERT ZIEGLER GMBH,ALMANYA,"info@ziegler.de, nan","+4973229510, +497322951211, nan","https://www.ziegler.de/, nan","Albert-Ziegler-Straße 1, 89537 Giengen/Brenz, Germany",✅ Found,İçi boş profiller,ALÜMİNYUM PROFİL (BO-YASIZ) | ALÜMİNYUM PROFİL (EL-OKSALLI),13,"$258,365"
1504.0,RESIDENTIAL DEVELOPERS & INVESTMENTS S.R,ROMANYA,"[""office@bloompm.ro""]","[""+40746606833"",""+04074660683""]","[""https://bloompm.ro""]","[""Oras Voluntari, str. George Bacovia, nr.9a, judet Ilfov, cod postal 77190, Romania"",""108-112 Mihai Eminescu Street, Bucharest, Romania""]",,,,6,"$258,350"
1505.0,ROTHO BLAAS SRL,İTALYA,"ariana.jolfai@rothoblaas.com, gabriel.cordos@rothoblaas.com, info@rothoblaas.com, nan, rothoblaas@pec.it, sales.us@rothoblaas.com","+390471818400, +390471818484, nan","https://www.rothoblaas.com, nan","Via dell'Adige, 2/1, I-39040 Cortaccia (BZ), Italy",✅ Found,Profiller,AG BALKON CAMLAMA PROFİL VE AKSESUARLARI/ - ALUMINYUM PROFIL,10,"$258,190"
1506.0,MEGA CONSULTING LLC,BELÇİKA,,,,,⚠️ Nothing found,İçi boş profiller,ALM.PROFIL} PRES //,3,"$258,003"
1507.0,EL COTTO D.O.O.,SIRBİSTAN,"[""knjigovodstvoelcotto@gmail.com"",""aluprofil7@gmail.com"",""veleprodajaelcotto@gmail.com""]","[""+38112515170"",""+381600515177"",""+381600515171"",""+381012515170"",""+3810600515177"",""+3810600515171"",""+38112515185"",""062275272""]","[""www.elcotto.co.rs""]","[""Ljubičevska Naselje BB, 12000 Požarevac, Srbija""]",,Profiller,ALÜMİNYUM }PROFİL | XPRF.EXXX002*ALÜMİNYUM PROFİL ELOKSALLI,33,"$257,523"
1508.0,ASHCAR AL MEDİNE AL MONEWERE COMPANY,IRAK,,,,,⚠️ Nothing found,Profiller,P.6505 6505 AL BEYAZ- INTERLOCK PROFİLİ,4,"$257,271"
1509.0,EMS PANELS GMBH,ALMANYA,,,,"Pliniusstraße 3, 48488 Emsbüren, Germany",⚠️ Nothing found,Profiller,"9MM KROM TIRNAKLI ALUMİNYUM FİLTRE,8MM K/ROM TIRNAKLI ALUMINYUM FİLTRE",14,"$257,091"
1510.0,FAWANEES BAHLA TRAD&CONT,UMMAN,,"+96822579890, +96877590911, +96890939470, +96892044407, +96892711042, +96892939885, +96897662174, +96897673957, nan",,"PO Box 848, Postal Code 612, Bahla, Ad Dakhiliyah Governorate, Oman",✅ Found,Profiller,,92,"$256,885"
1511.0,COMPONERE LTD,BULGARİSTAN,office@componerebg.com; development@componerebg.com,359886445114; 359886150189; 359888710684,https://componerebg.com/,"Zona B-5 Distr., Bl. No 18, Entr. V, Fl. 7, Apt. 96, 1303 Sofia, Bulgaria",,Profiller,ALÜMİNYUM }PROFİL,24,"$256,814"
1512.0,SNAPIR YETZIKOT ALUMINIUM LTD.,İSRAİL,"info@snapir-il.com, nan","+972509595003, +972536113076, +972772313208, +97289153402, nan","https://www.snapir-il.com, nan","Mevo Horon Industrial Zone, D.N. Shimshon, P.O. Box 397, Zip Code 99765, Israel",✅ Found,Profiller | İçi boş profiller,"600.06.09.726*SN-29-227 DÜZ ZEMİN RAY PR/OFİLİ | 600.06.09.727*SN-29-216 DÜZ KÜPEŞTE PROF/İLİ | 600.06.09.728*SN-29-228 DÜZ AÇILI PROFİL/ | 600.06.09.729*SN-29-225 65X45MM DİKME PR/OFİLİ | ALUMİNYUM ALAŞIMLARINDAN İÇİ BOŞ PROFİLL/ER(BOYASIZ,ISI YALITIMI İÇERMEYEN)",43,"$256,648"
1513.0,ALKALAA COMPANY,LİBYA,"[""info@alkalaa-co.ly""]","[""0912128526""]","[""https://alkalaa-co.ly/""]","[""Misurata, Libya""]",,İçi boş profiller,DESE2İ 394B MM BEY21AZ DOLGUL8AU ALM.LAMEL2  PROFİLİ;DESİ 39 MM ALTINMEŞE DOLGULU ALM. LAMEL PROFİLİ;DESİ 55 MM BEYAZ DOLGULU ALM. LAMEL PROFİLİ;DESİ 55 MM AÇIK BRONZ DOLGULU ALM LAMEL PROFİLİ;DESİ 55 MM ALTINMEŞE DOLGUL,2,"$256,561"
1514.0,VERANDA BOYS V.O.F.,HOLLANDA,"info@verandaboys.com, info@verandaboys.nl, nan","+31610629034, nan","https://verandaboys.nl/, nan","Industrieweg 11, 5731, Mierlo, Netherlands",✅ Found,Profiller,SÜRME CAM }SİSTEMİ,19,"$256,227"
1515.0,TUFF BUILT EU S.R.O,ÇEK CUMHURİYETİ,"nan, office@tbeu.cz","+18774226053, +420466653080, nan","https://www.tuffbuiltproducts.com/, nan","Milheimova 2890, 530 02 Pardubice, Czech Republic",✅ Found,Profiller,ALUMİNYUM }PROFİL,10,"$256,154"
1516.0,FOLPA GMBH & CO. KG,ALMANYA,"info@folpa.de, nan","+4923165522540, nan","https://folpa.de, nan","Alter Hellweg 44, 44379 Dortmund, Germany",✅ Found,İçi boş profiller,** ALÜMİNYUM PROFİL ( BOYASIZ ) 2024/D1-/00969  **,4,"$256,046"
1517.0,ERDAL ARABACIOĞLU CONSTRUCTION LTD.,KUZEY KIBRIS TÜRK CUMHURİYETİ,"info@arabacioglu.net, n.ozkerimler@arabacioglu.net, nan","+903922240161, +905338505470, +905428887977, nan","https://www.arabacioglu.co/, nan","No:105 Atatürk Caddesi, Gönyeli, Lefkoşa, K.K.T.C.",✅ Found,Profiller,ALÜMİNYUM }PROFİL | TRAJLI RAY} SOMFY,70,"$256,013"
1518.0,"ODEM PORTUGAL, SA",PORTEKİZ,"lojaonline@odem.pt, nan, odem.geral@odem.pt","+351214266310, +351214266311, nan","https://odem.pt, nan","Rua da Aviação Portuguesa nº 135, Vila Verde, 2705-845 Terrugem, Sintra, Portugal",✅ Found,Profiller,ALÜMİNYUM PROFİL ELO-KSALLI*TR,19,"$255,979"
1519.0,RÖWŞEN,TÜRKMENİSTAN,"info@rowshen.com, nan","+80052273015, +99312216306, +99312276210, +99352273015, +99362056719, +99362708151, +99362790116, +99363064778, +99363283205, +99363511055, +99363651685, +99363797488, +99364141419, +99364178090, +99364959569, +99365553474, +99365790150, +99371690907, nan","https://rowshen.com/, nan","Türkmenistan, Aşgabat ş, ""Bitarap Türkmenistan"" şaýoly, 91/1 jaýy (Gadamly building) / Turkmenistan, Mary ş, Bagtyýarlyk köçesi, 35A jaýy",✅ Found,Profiller,"AS�E2�STAL4B 152.0121.04.001*A8ALÜMİNYUM 2 PROFİL ELOKSAL MAT,ASİSTAL 152.01.04.401*ALÜMİNYUM PROFİL ELOKSAL M/P SİYAH RENKLİ,ASİSTAL 152.01.01.001*ALÜMİNYUM PROFİL PRES,ASİSTAL 152.20.02.001*ALÜMİNYUM PROFİL BEYAZ AVR.10-18 MM ISI YALITIMLI,ASİSTAL 152.01.02.001*ALÜMİNYUM PROFİL BEYAZ",11,"$255,925"
1520.0,MALOM KFT.,MACARİSTAN,"arnyekolas@malomkft.hu, malomkft@malomkft.hu, motor@malomkft.hu, nan, tepozar@malomkft.hu, velcro@malomkft.hu","+3613503231, +36304283631, nan","https://www.malomkft.hu/, nan","1158 Budapest, Rákospalotai határút 14., Hungary",✅ Found,Profiller,"ALÜMİNYUM PROFİL PRES,ALÜMİNYUM PROFİL S/TATİK BEYAZ,ALÜMİNYUM PROFİL STATİK RENKLİ",113,"$255,862"
1521.0,LES INDUSTRIES TEQNICOLOR INC.,KANADA,"info@alufacade.ca, info@teqnicolor.com, nan","+14388637371, +15144001029, +16474466854, +18734472767, nan","https://www.teqnicolor.com, nan","2931 Rue du Meunier, unité 2, Vaudreuil-Dorion, Quebec J7V 8P2, Canada",✅ Found,Profiller,** ALÜMİNYUM PROFİL ( BOYALI ) 2023/D1-0/3000  ** | ** ALÜMİNYUM PROFİL (ELOKSAL) 2023/D1-03/000  **,5,"$255,752"
1522.0,GİOVANARDİ Dİ CARLO GİOVANARDİ & C. SNC VİA G.,İTALYA,"info@giovanardi.it, nan","+390376572011, nan","https://www.giovanardi.com/en/, nan","Via Marconi, 63, 46039 Villimpenta (Mantova), Italy",✅ Found,Profiller,ENJEKSİYON MASAÜSTÜ -BROŞÜRLÜK | ÜRÜN PARÇA}SI,43,"$255,488"
1523.0,FORMA İDEALE DOO KRAGUJEVAC,SIRBİSTAN,"[""elektronska.posta@formaideale.rs"",""komentar@formaideale.rs"",""online.office@formaideale.rs"",""sales@formaideale.rs"",""pr@formaideale.rs"",""nabavkarm@formaideale.rs"",""marketing@formaideale.rs"",""export@formaideale.rs"",""office@formaideale.rs""]","[""381346170301"",""38134308100"",""381346170302"",""+38134308100"",""+38134308108"",""+38134308131"",""+38134308142"",""+38134308109"",""0346170301"",""0346170302"",""0346170732""]","[""https://en.wikipedia.org/wiki/Forma_Ideale"",""https://en.formaideale.com/service/1/contact"",""https://www.formaideale.rs/o-nama/identifikaciona-karta""]","[""Skladišni centar 13, 34000 Kragujevac, Serbia""]",,Profiller,ALÜMİNYUM PROFİL ( BOYASIZ) [3132.00 AD]/,14,"$255,278"
1524.0,LONDON EV COMPANY LTD.,BİRLEŞİK KRALLIK,"batterytakeback@levc.com, communications@levc.com, marketing.team@levc.com, nan","+442476572000, +447721777309, nan","https://www.levc.com/, nan","Li Close, Ansty Park, Ansty, Coventry, CV7 9RF, England, United Kingdom",✅ Found,Profiller,"ALÜMİNYUM PROFİL (BOYASIZ, İZOLASYONSUZ) | ALÜMİNYUM PROFİL (BOYASIZ, İZOLASYONSUZ)/",88,"$255,163"
1525.0,"JOAQUIN VERDU DIAZ,S.L.",İSPANYA,"atencion@verduonline.com, elena@verduweb.com, nan, tienda@verduweb.com, verdu@verduonline.com","+34968718001, +34968718371, nan","https://verduweb.com/, nan","CTRA. VILLENA, KM. 1,5, APDO DE CORREOS 282, 30510 YECLA, MURCIA, Spain",✅ Found,Profiller,"GÖE2MME A4BLT RAY 21PROFİLİ8A - VERDU  L2 =3000 MM. BASKISIZ -E0C000 ASİT MAT ELOKSAL -T6-F22 -6063,VERDU LED PROFILI BASKISIZ  L=3000 MM. -E6C350 -T6-F22 -6063,VERDU LED PROFILI BASKISIZ  L=3000 MM. -RAL 9016 BEYAZ -T6-F22 -6063,16 MM KULP PROFİLİ  L=2600 MM. -RAL 9016 BEYAZ -T6-F22 -6063,GÖMME ALT RAY PROFİLİ - VERDU  L=3000 MM. -E6C350 -T6-F22 -6063 | VERE2DU LE4BD PROFI21LI BASKIS8AIZ L=3000 M2 M. -E0C000 -T6-F22 -6063,VERDU LED PROFILI BASKISIZ  L=3000 MM. -E0C000 -T6-F22 -6063,EKONOMİK ASKILIK BORUSU  L=3950 MM. -ASİT MAT ELOKSAL -T6-F22 -6063,EKONOMİK ASKILIK BORUSU  L=3950 MM. -E6C350 (M05) MAT SIYAH ELOKSAL -T6-F22 -6063",47,"$255,131"
1526.0,PROING GROUP,KOSOVA,"[""krijim.proing@gmail.com""]","[""+38345643233""]",,"[""Ish Koagulati Rr. Nena Tereze - Gjakove - Gjakove""]",✅ Found,Profiller,ALÜMİNYUM PROFİL(BOYASIZ VE KAPLAMASIZ)/,9,"$255,078"
1527.0,TEMAD CO SRL,ROMANYA,"[""office@temad.ro"",""bucuresti@temad.ro"",""sibiu@temad.ro"",""piatraneamt@temad.ro"",""cluj@temad.ro"",""buzau@temad.ro"",""baiamare@temad.ro"",""timisoara@temad.ro"",""office@temadest.md"",""oradea@temad.ro"",""craiova@temad.ro"",""deva@temad.ro"",""constanta@temad.ro""]","[""+40268419340"",""0268419340"",""+40268.506.108"",""+40268.506.109"",""+09008205368"",""+37368553379"",""4002951082"",""+03736855337"",""4746464721""]","[""https://temad.ro/en/home/"",""https://temad.ro""]","[""Șos. Cristianului, nr. 12, 500053, Brașov, România""]",,Profiller,ALÜMİNYUM ALÇI KÖŞE -PROFİLİ,12,"$254,678"
1528.0,LIBYA ALALAMEYA COMPANY FOR DOORS AND WINDOWS 255,LİBYA,,,,,⚠️ Nothing found,İçi boş profiller,"SAPE2.055.4BSD.901621 POLİÜR8AETAN DOLGUL2 U ALÜMİNYUM 55MM DELİKLİ LAMEL ( BEYAZ ),SAP.055.SD.0001 POLİÜRETAN DOLGULU ALÜMİNYUM 55MM DELİKLİ LAMEL ( ALTIN MEŞE ),SAP.055.NYUM 55MM DELİKLİ LAMEL ( ANTRASİT GRİ )",2,"$254,560"
1529.0,VBH DEMS D.O.O.,BOSNA-HERSEK,"[""info@vbh.ba"",""vbhbih@bih.net.ba""]","[""38733255134"",""38733467189"",""200136480000"",""38733467177"",""4200136480000"",""033 / 46 71 77""]","[""https://www.vbh.ba/l1/vbh/BA/fixedNavigation/home/index.html""]","[""Pijačna 6 71210 Ilidža-Sarajevo"",""71000 Novi Grad, Sarajevo Safeta Zajke 261a""]",,İçi boş profiller,** ALÜMİNYUM PROFİL ( BOYALI ) 2023/D1-0/3000  ** | ** ALÜMİNYUM PROFİL (BOYALI) 2024/D1-009/69  ** | ** ALÜMİNYUM PROFİL (ELOKSAL) 2024/D1-00/969  **,8,"$254,542"
1530.0,CHATI COMPANY FOR GENERAL TRADING IMPORT EXPORT AN,IRAK,,9647730568070; 9647503458070; 9647514118070,,"alyarmuk, almaamon, Baghdad Governorate, Iraq",⚠️ Nothing found,Profiller,8*18 GEORGIAN BAR *CARBON BLACK | 8*18 GEORGIAN BAR*PRESS | 8*18 GEORGIAN BAR*WHITE | 8*25 GEORGIAN BAR *CARBON BLACK | 8*25 GEORGIAN BAR*PRESS | 8*25 GEORGIAN BAR*WHITE | AL.PRF.6866.0022*MEKANİK İŞLEM GÖRMÜŞ AL/ÜMİNYUM ELOKSALLI PROFİL | AL.PRF.6866.0023*MEKANİK İŞLEM GÖRMÜŞ AL/ÜMİNYUM ELOKSALLI PROFİL | AL.PRF.6867.0039*MEKANİK İŞLEM GÖRMÜŞ AL/ÜMİNYUM ELOKSALLI PROFİL | AL.PRF.6867.0042*MEKANİK İŞLEM GÖRMÜŞ AL/ÜMİNYUM ELOKSALLI PROFİL,44,"$254,243"
1531.0,AL-AZZA COMPANY FOR GENERAL,IRAK,info@al-ezza.com; hr@al-ezza.com,9647809499909,https://al-ezza.com,Iraq - Baghdad - Karrada - Al-A'rasat,,Profiller,ALÜMİNYUM BORU PROFİ-L,2,"$254,194"
1532.0,"L.T.D.  ""STEPLINE"" 202460862",GÜRCİSTAN,"[""step line .info@gmail.com""]","[""+995595544882""; ""+995595913913""]","https://www.stepline.ge/en, nan","[""106 Akaki Beliashvili St, Tbilisi, Georgia""]",✅ Found,Profiller,AK-70 ALÜMİNYUM PROF-İL PRES | AK-71 ALÜMİNYUM PROF-İL | ALUM. PRF.} ELOXAL | ALÜMİNYUM PROFİL (EL-OKSALLI) | MAT BEYAZ }PROFİL,39,"$254,144"
1533.0,VI-NA METAL,ARNAVUTLUK,"[""vinametaldr@gmail.com""]","[""+355688702260"",""+355699344722""]","[""vinametaldr.wixsite.com""]","[""Rruga \""Aleksander GoGa\"" 200 metra sa kalon varrezat e reja, Durres, Albania""]",,İçi boş profiller,"ALM.PROFIL ELOKSAL //  / AK-P5  PARLAK NATUREL // AK-P5 // 10 MİK,ALM.PROFIL ELOKSAL //  / AK-P0  PARLAK ŞAMPANYA // AK-P0 // 10 MİK,ALM.PROFIL ELOKSAL //  / AK-P3  PARLAK SARI // AK-P3 // 10 MİK",5,"$253,761"
1534.0,DUCA LTD,İSRAİL,"ducaglass@gmail.com, nan, office@duca.co.il","+972538558886, +972547637353, nan","https://duca.co.il, nan","33 Shivtei Israel St, Rishon LeZion, 7551927, Israel",✅ Found,Profiller,ALUMİNYUM }PROFİL,4,"$253,622"
1535.0,MEJIKTRANS LTD,GÜRCİSTAN,"[""megictransltd@gmail.com""]","[""3638106519""]","[""https://www.companyinfo.ge/en/corporations/747327""]","[""Sakartvelo, Batumi, Davit Guramishvilis Shesaxvevi, N 18""]",,Profiller | İçi boş profiller,"10 E2MM EK4BO PARLA21K ALUM.DI8AŞ KÖŞE F2 AY. ÇIT. 270 CM,10 MM ALÜM. FAY. BİTİM PROFİLİ-PARLAK,12 MM PARLAK İKİ YÖNLÜ FAY.PROF. 270 CM,10 MM PARLAK İKİ YÖNLÜ ALUM. FAY. PROF. 270 CM,12 MM PARLAK ALUM.DIŞ KÖŞE FAY ÇIT 270 CM,12  MM ALUM.DIŞ KÖŞE FAY. ÇIT. 270 CM,10 MM BAKIR ALUM.DIŞ KÖŞE FAYANS PROF. 270 CM,12  MM BAKIR ALUM.DIŞ KÖŞE FAY. PROF.270 CM,12 MM E | 12 E2 MM E4BKO PARL21AK ALUM. 8ADIŞ KÖŞE2  FAY ÇIT 270 CM,15*15 MM ALÜM.BOYALI  L PROFİL 270 CM,10 MM ALÜM. FAY. BİTİM PROFİLİ-PARLAK,15*15 MM ALÜM. L PROFİL PARLAK (270 CM),10 MM ALÜMİNYUM FAYANS BİTİM PROF. 270 CM,10 MM EKO ALM. PARLAK BİTİM PROFİLİ 270 CM,12 MM EKO ALÜM.BOYALI  FAYANS ÇITASI 270 CM,12 MM ALÜM. FAYANS BİTİM ÇITASI,12  MM BAKIR ALUM.DIŞ KÖŞ | 8*18 ANTRASİT GRİ BOYALI KAROLAJ PROFİL/ | 8*18 BEYAZ KAROLAJ P-ROFİLİ | AL.DEKORATİF ISI CAM PROFİLİ 8*18 BEYAZ/ | ALÜMİNYUM ALAŞIMLARDAN PROFİLLER (BOYASI/Z) | ALÜMİNYUM PRES PROFİ-L | ALÜMİNYUM PROFİL BOY-ALI RAL 9010 | ALÜMİNYUM }PROFİL",39,"$253,439"
1536.0,COMPANY OMER AHMAD,IRAK,,,,,⚠️ Nothing found,Profiller,AR300 SERİSİ H:28 MM AYAK PROFİLİ DELİKL/İ | KAP. ALTI ZEMİN PRO.W:200MM H:43MM SİYAH/ F.,4,"$253,297"
1537.0,JOLLY PREMIUM ROLLER SHUTTERS LTD,İSRAİL,,"+97248428281, nan","https://www.jollymotor.co.il, nan","17 Haashlag Street, Haifa, 3295150, Israel",✅ Found,Profiller,,6,"$253,132"
1538.0,VENESTA WASHROOM SYSTEMS LTD,BİRLEŞİK KRALLIK,"estimating.admin@venesta.co.uk, export.cs@venesta.co.uk, marketing@venesta.co.uk, nan, umesh.ck@venesta.co.uk, venesta.cs@venesta.co.uk","+441474353333, +447312104455, nan","https://www.venesta.co.uk, nan","Registered Office: Alderflat Drive, Newstead Industrial Estate, Trentham, Stoke On Trent, ST4 8HX, United Kingdom; Trading Address: 1st Floor, Units 19-23 St George's Square, St George's Centre, Gravesend, Kent DA11 0TA, United Kingdom",✅ Found,Profiller,ALÜMİNYUM PROFİLLER (BOYASIZ) | ALÜMİNYUM PROFİLLER -(BOYASIZ),32,"$252,869"
1539.0,KDI 173-179 BOULEVARD FELİX FAURE AUBERVILLIERS 93,FRANSA,"aubervilliers@kdi.fr, contactfr@kdi.fr, nan","+33 1 48 34 41 41, +33 1 48 39 77 77, nan","https://kdi.fr, nan","55, boulevard Félix Faure EMGP – Bâtiment 409, 93300 Aubervilliers, France (Legal address: 173-179 Boulevard Félix Faure, 93300 Aubervilliers, France)",✅ Found,,ALÜMİNYUM PROFİL (BO-YALI) | ALÜMİNYUM PROFİL (BO-YASIZ) | ALÜMİNYUM PROFİL (EL-OKSALLI),13,"$252,758"
1540.0,ABDULLAH BATAL,SURIYE ARAP CUM. (SURIYE),"[""info@batalexpress.com""]","[""+963112218719"",""+963930864554""]","[""https://batalexpress.com""]","[""Damascus - Al-Firdous Street - next to Al-Firdous Cinema, Syria""]",,Profiller,ALÜMİNYUM PROFİL(DET-AY FATURADADIR),5,"$252,554"
